iata_code,name,type,municipality,iso_country,latitude_deg,longitude_deg,route_count,inbound_route_count,type_score,major_score
HBR,Hobart Regional Airport,medium_airport,Hobart,US,34.991317,-99.051313,0,0,1.0,1.0
MNZ,Manassas Regional Airport/Harry P. Davis Field,medium_airport,Manassas,US,38.721401,-77.515404,0,0,1.0,1.0
HFD,Hartford Brainard Airport,medium_airport,Hartford,US,41.736698150635,-72.649398803711,0,0,1.0,1.0
HHR,Jack Northrop Field Hawthorne Municipal Airport,medium_airport,Hawthorne,US,33.922798,-118.334999,0,0,1.0,1.0
HIF,Hill Air Force Base,medium_airport,Ogden,US,41.12403,-111.973086,0,0,1.0,1.0
HII,Lake Havasu City Airport,medium_airport,Lake Havasu City,US,34.570506,-114.357745,0,0,1.0,1.0
HIO,Portland Hillsboro Airport,medium_airport,Portland,US,45.540401,-122.949997,0,0,1.0,1.0
HKY,Hickory Regional Airport,medium_airport,Hickory,US,35.74110031,-81.38950348,0,0,1.0,1.0
HLG,Wheeling Ohio County Airport,medium_airport,Wheeling,US,40.1749992371,-80.6463012695,0,0,1.0,1.0
HMN,Holloman Air Force Base,medium_airport,Alamogordo,US,32.852501,-106.107002,0,0,1.0,1.0
HOP,Campbell Army Airfield (Fort Campbell),medium_airport,Fort Campbell,US,36.674154,-87.48974,0,0,1.0,1.0
HQM,Bowerman Airport,medium_airport,Hoquiam,US,46.9711990356,-123.93699646,0,0,1.0,1.0
HST,Homestead Air Reserve Base,medium_airport,Homestead,US,25.4886,-80.383598,0,0,1.0,1.0
HUA,Redstone Army Air Field,medium_airport,Redstone Arsnl Huntsville,US,34.67869949,-86.68479919,0,0,1.0,1.0
HUF,"Terre Haute Regional Airport, Hulman Field",medium_airport,Terre Haute,US,39.4515,-87.307602,0,0,1.0,1.0
HUL,Houlton International Airport,medium_airport,Houlton,US,46.1231002808,-67.792098999,0,0,1.0,1.0
HUT,Hutchinson Municipal Airport,medium_airport,Hutchinson,US,38.0654983521,-97.86060333250002,0,0,1.0,1.0
HWO,North Perry Airport,medium_airport,Hollywood,US,26.0012,-80.2407,0,0,1.0,1.0
HYR,Sawyer County Airport,medium_airport,Hayward,US,46.025199890100005,-91.44429779050002,0,0,1.0,1.0
HYS,Hays Regional Airport,medium_airport,Hays,US,38.844521,-99.273148,0,0,1.0,1.0
JFN,Northeast Ohio Regional Airport,medium_airport,Ashtabula,US,41.778,-80.695503,0,0,1.0,1.0
IAB,McConnell Air Force Base,medium_airport,Wichita,US,37.621899,-97.268204,0,0,1.0,1.0
IFP,Laughlin Bullhead International Airport,medium_airport,Bullhead City,US,35.154726,-114.559322,0,0,1.0,1.0
IKK,Greater Kankakee Airport,medium_airport,Kankakee,US,41.07139968869999,-87.8462982178,0,0,1.0,1.0
ILN,Wilmington Airpark,medium_airport,Wilmington,US,39.427898407,-83.792098999,0,0,1.0,1.0
INK,Winkler County Airport,medium_airport,Wink,US,31.7796001434,-103.200996399,0,0,1.0,1.0
INT,Smith Reynolds Airport,medium_airport,Winston Salem,US,36.13370132446289,-80.22200012207031,0,0,1.0,1.0
INW,Winslow Lindbergh Regional Airport,medium_airport,Winslow,US,35.021900177,-110.722999573,0,0,1.0,1.0
ISM,Kissimmee Gateway Airport,medium_airport,Orlando,US,28.2898006439,-81.4371032715,0,0,1.0,1.0
ISO,Kinston Regional Jetport At Stallings Field,medium_airport,Kinston,US,35.331401825,-77.60880279540001,0,0,1.0,1.0
JCT,Kimble County Airport,medium_airport,Junction,US,30.5112991333,-99.7634963989,0,0,1.0,1.0
JMS,Jamestown Regional Airport,medium_airport,Jamestown,US,46.92969894,-98.67819977,0,0,1.0,1.0
USA,Concord-Padgett Regional Airport,medium_airport,Concord,US,35.387798,-80.709099,0,0,1.0,1.0
JXN,Jackson County Airport/Reynolds Field,medium_airport,Jackson,US,42.260509,-84.463019,0,0,1.0,1.0
KLS,Southwest Washington Regional Airport,medium_airport,Kelso,US,46.11800003049999,-122.898002625,0,0,1.0,1.0
LAA,Southeast Colorado Regional Airport,medium_airport,Lamar,US,38.066407,-102.691373,0,0,1.0,1.0
LAF,Purdue University Airport,medium_airport,West Lafayette,US,40.412875,-86.939363,0,0,1.0,1.0
LAL,Lakeland Linder International Airport,medium_airport,Lakeland,US,27.989267,-82.020715,0,0,1.0,1.0
LBT,Lumberton Regional Airport,medium_airport,Lumberton,US,34.610773,-79.05943,0,0,1.0,1.0
LJN,Texas Gulf Coast Regional Airport,medium_airport,Angleton,US,29.108601,-95.462097,0,0,1.0,1.0
LEE,Leesburg International Airport,medium_airport,Leesburg,US,28.82309914,-81.80870056,0,0,1.0,1.0
LFI,Langley Air Force Base,medium_airport,Hampton,US,37.082901,-76.360497,0,0,1.0,1.0
LFK,Angelina County Airport,medium_airport,Lufkin,US,31.2339992523,-94.75,0,0,1.0,1.0
LGU,Logan-Cache Airport,medium_airport,Logan,US,41.7911987305,-111.851997375,0,0,1.0,1.0
LND,Hunt Field,medium_airport,Lander,US,42.815201,-108.730003,0,0,1.0,1.0
LOL,Derby Field,medium_airport,Lovelock,US,40.0663986206,-118.565002441,0,0,1.0,1.0
LOU,Bowman Field,medium_airport,Louisville,US,38.2280006409,-85.6636962891,0,0,1.0,1.0
LOZ,London-Corbin Airport/Magee Field,medium_airport,London,US,37.0821990967,-84.08489990230001,0,0,1.0,1.0
LRF,Little Rock Air Force Base,medium_airport,Jacksonville,US,34.916900634799994,-92.14969635010002,0,0,1.0,1.0
LRU,Las Cruces International Airport,medium_airport,Las Cruces,US,32.289398,-106.921997,0,0,1.0,1.0
LSF,Lawson Army Air Field,medium_airport,Fort Benning,US,32.332546,-84.988003,0,0,1.0,1.0
LSV,Nellis Air Force Base,medium_airport,Las Vegas,US,36.2361984253,-115.033996582,0,0,1.0,1.0
LTS,Altus Air Force Base,medium_airport,Altus,US,34.667099,-99.266701,0,0,1.0,1.0
LUF,Luke Air Force Base,medium_airport,Glendale,US,33.535,-112.383003,0,0,1.0,1.0
LVM,Mission Field,medium_airport,Livingston,US,45.6994018555,-110.447998047,0,0,1.0,1.0
LVS,Las Vegas Municipal Airport,medium_airport,Las Vegas,US,35.654202,-105.141998,0,0,1.0,1.0
LWM,Lawrence Municipal Airport,medium_airport,Lawrence,US,42.7172012329,-71.1233978271,0,0,1.0,1.0
LWT,Lewistown Municipal Airport,medium_airport,Lewistown,US,47.048429,-109.466143,0,0,1.0,1.0
MBG,Mobridge Municipal Airport,medium_airport,Mobridge,US,45.54650116,-100.4079971,0,0,1.0,1.0
MCB,McComb-Pike County Airport / John E Lewis Field,medium_airport,McComb,US,31.178499,-90.471901,0,0,1.0,1.0
MCC,McClellan Airfield,medium_airport,Sacramento,US,38.667599,-121.401001,0,0,1.0,1.0
MCF,MacDill Air Force Base,medium_airport,Tampa,US,27.8493,-82.521202,0,0,1.0,1.0
MCW,Mason City Municipal Airport,medium_airport,Mason City,US,43.159801,-93.329716,0,0,1.0,1.0
MDH,Southern Illinois Airport,medium_airport,Murphysboro,US,37.778099,-89.251999,0,0,1.0,1.0
MER,Castle Airport,medium_airport,Merced,US,37.38050079,-120.5680008,0,0,1.0,1.0
MFD,Mansfield Lahm Regional Airport,medium_airport,Mansfield,US,40.82139968869999,-82.5166015625,0,0,1.0,1.0
MGC,Michigan City Municipal Airport,medium_airport,Michigan City,US,41.7033,-86.821198,0,0,1.0,1.0
MGE,Dobbins Air Reserve Base,medium_airport,Marietta,US,33.915401,-84.516296,0,0,1.0,1.0
MHR,Sacramento Mather Airport,medium_airport,Sacramento,US,38.554744,-121.297989,0,0,1.0,1.0
MIB,Minot Air Force Base,medium_airport,Minot,US,48.4156,-101.358002,0,0,1.0,1.0
MIE,Delaware County Johnson Field,medium_airport,Muncie,US,40.242298,-85.395897,0,0,1.0,1.0
MIV,Millville Municipal Airport,medium_airport,Millville,US,39.367802,-75.072197,0,0,1.0,1.0
MKC,Charles B. Wheeler Downtown Airport,medium_airport,Kansas City,US,39.123199,-94.592796,0,0,1.0,1.0
MLC,Mc Alester Regional Airport,medium_airport,Mc Alester,US,34.882401,-95.783501,0,0,1.0,1.0
MLS,Miles City Airport - Frank Wiley Field,medium_airport,Miles City,US,46.427268,-105.885372,0,0,1.0,1.0
MMT,Mc Entire Joint National Guard Base,medium_airport,Eastover,US,33.92079926,-80.80130005,0,0,1.0,1.0
MPV,Edward F Knapp State Airport,medium_airport,Barre/Montpelier,US,44.20349884,-72.56230164,0,0,1.0,1.0
MQY,Smyrna Airport,medium_airport,Smyrna,US,36.0089988708,-86.5201034546,0,0,1.0,1.0
MRB,Eastern WV Regional Airport/Shepherd Field,medium_airport,Martinsburg,US,39.40190125,-77.98459625,0,0,1.0,1.0
MTC,Selfridge Air National Guard Base Airport,medium_airport,Mount Clemens,US,42.613463,-82.836919,0,0,1.0,1.0
MTH,Florida Keys Marathon International Airport,medium_airport,Marathon,US,24.726006,-81.05138,0,0,1.0,1.0
MTN,Martin State Airport,medium_airport,Baltimore,US,39.325699,-76.413803,0,0,1.0,1.0
MUI,Muir Army Air Field (Fort Indiantown Gap) Airport,medium_airport,Fort Indiantown Gap(Annville),US,40.435214,-76.568661,0,0,1.0,1.0
MUO,Mountain Home Air Force Base,medium_airport,Mountain Home,US,43.043598,-115.872002,0,0,1.0,1.0
MWH,Grant County International Airport,medium_airport,Moses Lake,US,47.20769882,-119.3199997,0,0,1.0,1.0
MWL,Mineral Wells Regional Airport,medium_airport,Mineral Wells,US,32.781601,-98.060204,0,0,1.0,1.0
MXF,Maxwell Air Force Base,medium_airport,Montgomery,US,32.3829,-86.365799,0,0,1.0,1.0
MYL,McCall Municipal Airport,medium_airport,McCall,US,44.888837,-116.101112,0,0,1.0,1.0
MYV,Yuba County Airport,medium_airport,Marysville,US,39.09780121,-121.5699997,0,0,1.0,1.0
NBG,New Orleans NAS JRB/Alvin Callender Field,medium_airport,New Orleans,US,29.82530022,-90.03500366,0,0,1.0,1.0
NEL,Lakehurst Maxfield Field Airport,medium_airport,Lakehurst,US,40.03329849,-74.353302,0,0,1.0,1.0
NEW,Lakefront Airport,medium_airport,New Orleans,US,30.042400360107,-90.028297424316,0,0,1.0,1.0
NFL,Fallon Naval Air Station,medium_airport,Fallon,US,39.41659927,-118.7009964,0,0,1.0,1.0
FWH,NAS Fort Worth JRB / Carswell Field,medium_airport,Fort Worth,US,32.769199,-97.441498,0,0,1.0,1.0
NGP,Naval Air Station Corpus Christi Truax Field,medium_airport,Corpus Christi,US,27.6926,-97.2911,0,0,1.0,1.0
NGU,Norfolk Naval Station (Chambers Field),medium_airport,Norfolk,US,36.937599,-76.289299,0,0,1.0,1.0
NHK,Patuxent River Naval Air Station (Trapnell Field),medium_airport,Patuxent River,US,38.285999,-76.411797,0,0,1.0,1.0
NIP,Jacksonville Naval Air Station (Towers Field),medium_airport,Jacksonville,US,30.2358,-81.680603,0,0,1.0,1.0
NJK,El Centro NAF Airport (Vraciu Field),medium_airport,El Centro,US,32.829201,-115.671996,0,0,1.0,1.0
NKX,Miramar Marine Corps Air Station - Mitscher Field,medium_airport,San Diego,US,32.86840057,-117.1429977,0,0,1.0,1.0
NLC,Lemoore Naval Air Station (Reeves Field) Airport,medium_airport,Lemoore,US,36.33300018,-119.9520035,0,0,1.0,1.0
NPA,Naval Air Station Pensacola Forrest Sherman Field,medium_airport,Pensacola,US,30.352699,-87.318604,0,0,1.0,1.0
NQA,Millington-Memphis Airport,medium_airport,Millington,US,35.356701,-89.8703,0,0,1.0,1.0
NQI,Kingsville Naval Air Station,medium_airport,Kingsville,US,27.5072002411,-97.8097000122,0,0,1.0,1.0
NQX,Naval Air Station Key West/Boca Chica Field,medium_airport,Key West,US,24.57579994,-81.68890381,0,0,1.0,1.0
NRB,Naval Station Mayport / Admiral David L McDonald Field,medium_airport,Jacksonville,US,30.3911,-81.424698,0,0,1.0,1.0
NSE,Whiting Field Naval Air Station - North,medium_airport,Milton,US,30.7241993,-87.02189636,0,0,1.0,1.0
NTD,Point Mugu Naval Air Station (Naval Base Ventura Co),medium_airport,Point Mugu,US,34.120300293,-119.121002197,0,0,1.0,1.0
NTU,Oceana Naval Air Station,medium_airport,Virginia Beach,US,36.820702,-76.033501,0,0,1.0,1.0
NUQ,Moffett Federal Airfield,medium_airport,Mountain View,US,37.4161,-122.049004,0,0,1.0,1.0
NUW,Whidbey Island Naval Air Station (Ault Field),medium_airport,Oak Harbor,US,48.351799,-122.655998,0,0,1.0,1.0
NYG,Quantico Marine Corps Airfield / Turner Field,medium_airport,Quantico,US,38.501701,-77.305298,0,0,1.0,1.0
NZY,North Island Naval Air Station-Halsey Field,medium_airport,San Diego,US,32.69919968,-117.2149963,0,0,1.0,1.0
OFF,Offutt Air Force Base,medium_airport,Omaha,US,41.119307,-95.90851,0,0,1.0,1.0
OFK,Karl Stefan Memorial Airport,medium_airport,Norfolk,US,41.985500335693,-97.435096740723,0,0,1.0,1.0
OGB,Orangeburg Municipal Airport,medium_airport,Orangeburg,US,33.456798553467,-80.859497070312,0,0,1.0,1.0
OLM,Olympia Regional Airport,medium_airport,Olympia,US,46.969399,-122.903,0,0,1.0,1.0
OLS,Nogales International Airport,medium_airport,Nogales,US,31.4177,-110.848,0,0,1.0,1.0
OLU,Columbus Municipal Airport,medium_airport,Columbus,US,41.448145,-97.340174,0,0,1.0,1.0
ONO,Ontario Municipal Airport,medium_airport,Oregon,US,44.0198,-117.013289,0,0,1.0,1.0
ONP,Newport Municipal Airport,medium_airport,Newport,US,44.580399,-124.057999,0,0,1.0,1.0
OPF,Miami-Opa Locka Executive Airport,medium_airport,Miami,US,25.907,-80.278397,0,0,1.0,1.0
NCO,Quonset State Airport,medium_airport,North Kingstown,US,41.597099304199,-71.412101745605,0,0,1.0,1.0
ORL,Orlando Executive Airport,medium_airport,Orlando,US,28.5455,-81.332901,0,0,1.0,1.0
OSH,Wittman Regional Airport,medium_airport,Oshkosh,US,43.98440170288086,-88.55699920654297,0,0,1.0,1.0
OSU,The Ohio State University Airport - Don Scott Field,medium_airport,Columbus,US,40.0798,-83.072998,0,0,1.0,1.0
OTM,Ottumwa Regional Airport,medium_airport,Ottumwa,US,41.106368,-92.449837,0,0,1.0,1.0
OWD,Norwood Memorial Airport,medium_airport,Norwood,US,42.1904983521,-71.1728973389,0,0,1.0,1.0
OCE,Ocean City Municipal Airport,medium_airport,Ocean City,US,38.310398,-75.124001,0,0,1.0,1.0
OXR,Oxnard Airport,medium_airport,Oxnard,US,34.200801849365,-119.20700073242,0,0,1.0,1.0
OZR,Cairns AAF (Fort Rucker) Air Field,medium_airport,Fort Rucker/Ozark,US,31.27569962,-85.71340179,0,0,1.0,1.0
PAE,Seattle Paine Field International Airport,medium_airport,Everett,US,47.9063,-122.281998,0,0,1.0,1.0
PAM,Tyndall Air Force Base,medium_airport,Panama City,US,30.069599,-85.575401,0,0,1.0,1.0
PAO,Palo Alto Airport,medium_airport,Palo Alto,US,37.461102,-122.114998,0,0,1.0,1.0
PBF,"Pine Bluff Regional Airport, Grider Field",medium_airport,Pine Bluff,US,34.174121,-91.935643,0,0,1.0,1.0
PDK,DeKalb Peachtree Airport,medium_airport,Atlanta,US,33.87633,-84.30213,0,0,1.0,1.0
PMD,Palmdale Regional Airport / USAF Plant 42 Airport,medium_airport,Palmdale,US,34.629398,-118.084999,0,0,1.0,1.0
PWY,Ralph Wenz Field,medium_airport,Pinedale,US,42.79550171,-109.8069992,0,0,1.0,1.0
PNC,Ponca City Regional Airport,medium_airport,Ponca City,US,36.73199844,-97.09980011,0,0,1.0,1.0
PNE,Northeast Philadelphia Airport,medium_airport,Philadelphia,US,40.082406,-75.010614,0,0,1.0,1.0
POB,Pope Field,medium_airport,Fort Bragg,US,35.170898,-79.014503,0,0,1.0,1.0
POE,Polk Army Air Field,medium_airport,Fort Polk,US,31.0447998,-93.1917038,0,0,1.0,1.0
POU,Dutchess County Airport,medium_airport,Poughkeepsie,US,41.6265983581543,-73.88420104980469,0,0,1.0,1.0
PRB,Paso Robles Municipal Airport,medium_airport,Paso Robles,US,35.67290115,-120.6269989,0,0,1.0,1.0
PRX,Cox Field,medium_airport,Paris,US,33.636600494385,-95.450798034668,0,0,1.0,1.0
PTK,Oakland County International Airport,medium_airport,Pontiac,US,42.665500640869,-83.420097351074,0,0,1.0,1.0
PWK,Chicago Executive Airport,medium_airport,Chicago/Prospect Heights/Wheeling,US,42.114222,-87.901494,0,0,1.0,1.0
PWT,Bremerton National Airport,medium_airport,Bremerton,US,47.490200042725,-122.76499938965,0,0,1.0,1.0
RAL,Riverside Municipal Airport,medium_airport,Riverside,US,33.9519,-117.445,0,0,1.0,1.0
RBL,Red Bluff Municipal Airport,medium_airport,Red Bluff,US,40.1506996155,-122.251998901,0,0,1.0,1.0
RCA,Ellsworth Air Force Base,medium_airport,Rapid City,US,44.14500046,-103.1039963,0,0,1.0,1.0
RDG,Reading Regional Airport (Carl A Spaatz Field),medium_airport,Reading,US,40.378502,-75.965202,0,0,1.0,1.0
RDR,Grand Forks Air Force Base,medium_airport,Grand Forks,US,47.961101532,-97.4011993408,0,0,1.0,1.0
RIL,Garfield County Regional Airport,medium_airport,Rifle,US,39.526299,-107.726997,0,0,1.0,1.0
RIV,March Air Reserve Base,medium_airport,Riverside,US,33.880699,-117.259003,0,0,1.0,1.0
RME,Griffiss International Airport,medium_airport,Rome,US,43.23379898,-75.40699768,0,0,1.0,1.0
RMG,Richard B Russell Airport,medium_airport,Rome,US,34.3506011963,-85.15799713130001,0,0,1.0,1.0
RND,Randolph Air Force Base,medium_airport,Universal City,US,29.529699,-98.2789,0,0,1.0,1.0
RNH,New Richmond Regional Airport,medium_airport,New Richmond,US,45.1483,-92.538101,0,0,1.0,1.0
RSL,Russell Municipal Airport,medium_airport,Russell,US,38.872100830078,-98.811798095703,0,0,1.0,1.0
RVS,Tulsa Riverside Airport,medium_airport,Tulsa,US,36.0396,-95.984596,0,0,1.0,1.0
RWF,Redwood Falls Municipal Airport,medium_airport,Redwood Falls,US,44.547199,-95.082298,0,0,1.0,1.0
RWI,Rocky Mount Wilson Regional Airport,medium_airport,Rocky Mount,US,35.8563,-77.891899,0,0,1.0,1.0
RWL,Rawlins Municipal Airport/Harvey Field,medium_airport,Rawlins,US,41.80559921,-107.1999969,0,0,1.0,1.0
SAC,Sacramento Executive Airport,medium_airport,Sacramento,US,38.5125007629,-121.492996216,0,0,1.0,1.0
SCH,Schenectady County Airport,medium_airport,Schenectady,US,42.852500915527,-73.928901672363,0,0,1.0,1.0
SDM,Brown Field Municipal Airport,medium_airport,San Diego,US,32.572639,-116.980019,0,0,1.0,1.0
SFF,Felts Field,medium_airport,Spokane,US,47.682899,-117.321925,0,0,1.0,1.0
SGH,Springfield-Beckley Municipal Airport,medium_airport,Springfield,US,39.840301513672,-83.840202331543,0,0,1.0,1.0
SGR,Sugar Land Regional Airport,medium_airport,Houston,US,29.622299194336,-95.65650177002,0,0,1.0,1.0
SKA,Fairchild Air Force Base,medium_airport,Spokane,US,47.615101,-117.655998,0,0,1.0,1.0
SKF,Lackland Air Force Base,medium_airport,San Antonio,US,29.38419914,-98.58110046,0,0,1.0,1.0
TSM,Taos Regional Airport,medium_airport,Taos,US,36.452494,-105.67749,0,0,1.0,1.0
SLE,Salem-Willamette Valley Airport/McNary Field,medium_airport,Salem,US,44.9095,-123.002998,0,0,1.0,1.0
SME,Lake Cumberland Regional Airport,medium_airport,Somerset,US,37.0533981323,-84.6158981323,0,0,1.0,1.0
SMN,Lemhi County Airport,medium_airport,Salmon,US,45.122233,-113.88196,0,0,1.0,1.0
SMO,Santa Monica Municipal Airport,medium_airport,Santa Monica,US,34.0158,-118.450996,0,0,1.0,1.0
SNS,Salinas Municipal Airport,medium_airport,Salinas,US,36.662799835205,-121.60600280762,0,0,1.0,1.0
SNY,Sidney Municipal Airport Lloyd W Carr Field,medium_airport,Sidney,US,41.101299,-102.985001,0,0,1.0,1.0
SQL,San Carlos Airport,medium_airport,San Carlos,US,37.51313,-122.250838,0,0,1.0,1.0
RUI,Sierra Blanca Regional Airport,medium_airport,Alto,US,33.462799,-105.535004,0,0,1.0,1.0
SSC,Shaw Air Force Base,medium_airport,Sumter,US,33.972698,-80.470596,0,0,1.0,1.0
SSF,Stinson Municipal Airport,medium_airport,San Antonio,US,29.336999893188,-98.471099853516,0,0,1.0,1.0
SSI,St Simons Island Airport,medium_airport,St Simons Island,US,31.1518,-81.391296,0,0,1.0,1.0
STJ,Rosecrans Memorial Airport,medium_airport,St Joseph,US,39.771900177002,-94.909698486328,0,0,1.0,1.0
STP,Saint Paul Downtown Holman Field,medium_airport,Saint Paul,US,44.93479,-93.060036,0,0,1.0,1.0
SUN,Friedman Memorial Airport,medium_airport,Hailey,US,43.50439835,-114.2959976,0,0,1.0,1.0
SUS,Spirit of St Louis Airport,medium_airport,St Louis,US,38.662102,-90.652,0,0,1.0,1.0
SUU,Travis Air Force Base,medium_airport,Fairfield,US,38.262699,-121.927002,0,0,1.0,1.0
SVN,Hunter Army Air Field,medium_airport,Savannah,US,32.00999832,-81.14569855,0,0,1.0,1.0
SWO,Stillwater Regional Airport,medium_airport,Stillwater,US,36.162132,-97.085581,0,0,1.0,1.0
SZL,Whiteman Air Force Base,medium_airport,Knob Noster,US,38.730301,-93.547897,0,0,1.0,1.0
TCC,Tucumcari Municipal Airport,medium_airport,Tucumcari,US,35.182800293,-103.602996826,0,0,1.0,1.0
TCL,Tuscaloosa National Airport,medium_airport,Tuscaloosa,US,33.2206,-87.611397,0,0,1.0,1.0
TCM,McChord Air Force Base,medium_airport,Tacoma,US,47.137699,-122.475998,0,0,1.0,1.0
TCS,Truth or Consequences Municipal Airport,medium_airport,Truth or Consequences,US,33.2369,-107.272003,0,0,1.0,1.0
TEX,Telluride Regional Airport,medium_airport,Telluride,US,37.9538,-107.907997,0,0,1.0,1.0
TIK,Tinker Air Force Base,medium_airport,Oklahoma City,US,35.4147,-97.386597,0,0,1.0,1.0
TIW,Tacoma Narrows Airport,medium_airport,Tacoma,US,47.267407,-122.577295,0,0,1.0,1.0
TIX,Space Coast Regional Airport,medium_airport,Titusville,US,28.514799118042,-80.799201965332,0,0,1.0,1.0
TMB,Miami Executive Airport,medium_airport,Miami,US,25.6479,-80.4328,0,0,1.0,1.0
TOI,Troy Municipal Airport at N Kenneth Campbell Field,medium_airport,Troy,US,31.860399,-86.012101,0,0,1.0,1.0
TOP,Philip Billard Municipal Airport,medium_airport,Topeka,US,39.069899,-95.622606,0,0,1.0,1.0
TPH,Tonopah Airport,medium_airport,Tonopah,US,38.06019974,-117.086998,0,0,1.0,1.0
TPL,Draughon Miller Central Texas Regional Airport,medium_airport,Temple,US,31.1525,-97.407799,0,0,1.0,1.0
TKF,Truckee Tahoe Airport,medium_airport,Truckee,US,39.318628,-120.140562,0,0,1.0,1.0
TRM,Jacqueline Cochran Regional Airport,medium_airport,Palm Springs,US,33.62670135498,-116.16000366211,0,0,1.0,1.0
